,price
11514,50.0
13709,100.0
20582,54.0
14791,80.0
887,150.0
12698,94.0
7217,150.0
17759,115.0
10237,65.0
3305,74.0
21663,44.0
17855,181.0
15963,154.0
7263,30.0
1953,50.0
11148,120.0
19870,120.0
5389,28.0
10567,102.0
13541,170.0
13675,128.0
7321,183.0
6468,105.0
20961,26.0
17976,100.0
17474,57.0
9412,40.0
17514,20.0
8667,111.0
3617,190.0
8856,50.0
6397,120.0
2115,89.0
7683,111.0
20635,181.0
7126,100.0
9883,100.0
8620,154.0
17926,50.0
19632,109.0
3813,50.0
11853,40.0
21503,159.0
21062,120.0
18261,140.0
11647,90.0
21111,44.0
19789,75.0
16962,155.0
11953,160.0
9700,150.0
1250,150.0
5761,125.0
13463,150.0
8342,120.0
7322,44.0
11112,128.0
643,105.0
8308,120.0
6388,120.0
9040,85.0
8397,62.0
16901,177.0
5023,119.0
3711,90.0
15971,160.0
17207,132.0
14058,160.0
20705,185.0
15772,49.0
13767,94.0
5877,61.0
13558,66.0
2142,160.0
21129,167.0
20595,121.0
17053,54.0
16786,50.0
7427,140.0
2193,86.0
6425,158.0
15220,55.0
5048,85.0
20393,190.0
16356,65.0
16070,190.0
20264,146.0
1767,150.0
11993,150.0
343,140.0
5749,155.0
14992,160.0
19074,70.0
8929,100.0
21287,55.0
10298,53.0
252,59.0
11705,150.0
12952,170.0
13078,98.0
14221,150.0
20617,128.0
13305,85.0
19256,98.0
5842,90.0
1710,181.0
11079,108.0
1676,70.0
9248,129.0
5349,61.0
11147,187.0
18385,135.0
13937,55.0
13522,160.0
4259,138.0
2096,94.0
21550,70.0
15885,100.0
21260,50.0
15673,190.0
7167,181.0
12476,140.0
20358,129.0
7997,150.0
19024,94.0
12884,111.0
162,133.0
21339,65.0
15251,135.0
16794,169.0
15981,70.0
8132,115.0
886,150.0
21883,75.0
10997,40.0
19090,42.0
8489,120.0
6743,111.0
6967,94.0
16169,61.0
7996,125.0
8036,70.0
3987,167.0
71,108.0
18587,179.0
17035,120.0
15496,80.0
21190,155.0
800,159.0
11134,139.0
3983,120.0
8608,140.0
18815,75.0
12532,148.0
14071,40.0
17424,195.0
16509,49.0
7877,57.0
8440,50.0
2354,150.0
8538,50.0
10639,170.0
14627,61.0
9920,94.0
18857,61.0
14269,181.0
2559,150.0
2904,94.0
9085,85.0
2298,135.0
7296,35.0
14011,142.0
21332,175.0
21364,50.0
12082,47.0
2419,89.0
10131,150.0
13336,65.0
11366,150.0
981,190.0
5058,85.0
69,74.0
18627,177.0
13377,181.0
15278,140.0
12397,170.0
3803,120.0
8068,75.0
816,63.0
6600,80.0
301,177.0
6061,129.0
14088,67.0
2511,61.0
1857,136.0
19861,61.0
20936,111.0
1950,120.0
12640,46.0
7818,155.0
17742,70.0
8395,75.0
6194,53.0
9098,43.0
1262,80.0
20940,50.0
21920,27.0
18381,18.0
4941,70.0
12779,100.0
16730,125.0
6351,150.0
19850,111.0
11774,129.0
13062,65.0
12714,67.0
15929,61.0
12311,100.0
20972,65.0
13735,119.0
8100,195.0
4040,150.0
16084,94.0
13699,55.0
2666,120.0
17116,159.0
6719,94.0
7904,119.0
21745,75.0
16672,100.0
2179,120.0
8367,98.0
12197,90.0
16700,181.0
3715,111.0
7149,49.0
9023,75.0
10546,94.0
11665,100.0
7332,148.0
5722,85.0
21078,80.0
16945,183.0
18273,80.0
20964,160.0
20530,61.0
20348,75.0
11636,129.0
20201,125.0
12494,40.0
191,100.0
16318,40.0
17305,40.0
18317,26.0
5369,129.0
6467,70.0
16320,70.0
13135,150.0
4752,85.0
4022,100.0
20859,100.0
2680,160.0
16737,61.0
18517,90.0
18142,150.0
12349,51.0
12750,65.0
15272,32.0
5865,177.0
20400,97.0
16078,63.0
10261,90.0
12921,77.0
6976,39.0
6122,115.0
10120,75.0
2287,185.0
965,162.0
17085,98.0
12413,75.0
18541,120.0
19741,80.0
1072,49.0
18181,135.0
12040,158.0
10512,49.0
6305,66.0
13412,85.0
1098,181.0
19903,58.0
330,124.0
19514,150.0
18693,119.0
11281,150.0
21530,80.0
9037,125.0
21834,67.0
2502,100.0
7347,67.0
18282,100.0
9714,100.0
1232,129.0
20571,181.0
20831,142.0
3732,98.0
13491,150.0
21139,150.0
1219,111.0
18398,179.0
19053,63.0
6579,36.0
18684,69.0
14661,190.0
17621,100.0
15175,70.0
13597,44.0
18369,94.0
19352,150.0
838,160.0
5601,112.0
12691,108.0
31,190.0
6325,100.0
20879,61.0
13488,140.0
8317,105.0
17877,65.0
16120,125.0
14679,100.0
11465,90.0
15587,39.0
20663,85.0
21531,159.0
5169,120.0
4487,150.0
5087,42.0
18513,195.0
1410,185.0
792,185.0
4699,181.0
6722,80.0
2912,138.0
21599,50.0
10900,150.0
1882,140.0
15243,129.0
13361,53.0
16033,115.0
21753,100.0
4365,140.0
8924,129.0
17883,61.0
13704,120.0
3869,98.0
6485,100.0
12573,50.0
4313,150.0
20446,120.0
16019,43.0
2084,150.0
16284,190.0
6142,20.0
6186,140.0
8977,84.0
17586,70.0
3524,80.0
17417,44.0
3950,93.0
9683,152.0
10153,70.0
12252,65.0
16539,142.0
8082,100.0
16097,50.0
15647,150.0
12155,44.0
12942,156.0
19347,112.0
17573,49.0
14922,150.0
15590,120.0
12780,129.0
3099,115.0
21286,80.0
260,146.0
15685,140.0
10439,74.0
12908,70.0
9776,90.0
5484,129.0
12111,150.0
7293,22.0
1678,129.0
14333,146.0
409,160.0
6583,90.0
4385,50.0
2030,70.0
14481,185.0
5599,70.0
4531,190.0
750,146.0
17506,70.0
5226,181.0
14656,80.0
11959,90.0
19335,40.0
3359,111.0
15530,70.0
8693,80.0
1450,190.0
5907,61.0
7603,90.0
5177,150.0
20198,111.0
3497,65.0
14306,120.0
20743,80.0
14892,181.0
6414,98.0
9733,50.0
11350,102.0
21897,57.0
17351,133.0
6501,181.0
2462,80.0
11076,120.0
17867,90.0
3896,65.0
12294,150.0
19946,44.0
5986,140.0
14123,42.0
7290,50.0
17794,150.0
2775,148.0
20229,61.0
18826,150.0
2510,160.0
10917,135.0
10696,140.0
2960,94.0
18559,160.0
12559,164.0
14673,150.0
7789,32.0
7739,98.0
8551,195.0
127,90.0
4747,150.0
11921,115.0
2589,57.0
369,125.0
5955,150.0
7920,170.0
11161,90.0
1638,164.0
6451,42.0
9695,120.0
5785,50.0
2931,125.0
530,150.0
1519,67.0
6349,150.0
11340,125.0
1663,169.0
12204,80.0
15011,129.0
6784,55.0
10634,55.0
9337,66.0
2476,129.0
2852,50.0
12954,181.0
12621,140.0
7159,120.0
9479,58.0
2393,80.0
2328,85.0
6409,75.0
17616,58.0
6764,44.0
9835,43.0
12357,85.0
6123,100.0
21065,85.0
16130,90.0
11502,160.0
4623,189.0
3356,150.0
16523,49.0
9466,155.0
10037,82.0
15705,120.0
15819,100.0
8834,49.0
10528,40.0
4074,146.0
12210,50.0
19280,63.0
7272,67.0
18405,125.0
9036,100.0
18683,94.0
18210,185.0
8656,135.0
18155,65.0
455,90.0
1284,120.0
7229,44.0
12546,102.0
4037,150.0
10641,108.0
12723,120.0
131,187.0
9880,125.0
17497,131.0
8104,89.0
3074,175.0
11973,140.0
8922,164.0
7478,100.0
3317,69.0
12791,125.0
7788,65.0
2202,61.0
18943,42.0
3377,49.0
3839,181.0
10073,70.0
4808,49.0
6326,70.0
5858,90.0
17271,109.0
4748,75.0
19657,150.0
18596,169.0
685,55.0
17409,61.0
11487,127.0
21843,100.0
19087,50.0
8550,150.0
10884,150.0
15776,160.0
871,135.0
10325,170.0
1101,100.0
5407,115.0
9704,88.0
6412,20.0
9897,150.0
2841,69.0
5467,173.0
13434,181.0
7013,111.0
19696,187.0
17731,70.0
5435,94.0
13166,67.0
18975,181.0
11987,98.0
13324,120.0
9363,150.0
20524,55.0
42,129.0
20266,111.0
449,181.0
12445,80.0
14031,105.0
12830,40.0
1336,61.0
18887,150.0
21616,67.0
2724,71.0
19240,30.0
13987,100.0
2867,105.0
14867,70.0
15554,80.0
9798,146.0
4386,55.0
11547,160.0
21067,61.0
6453,63.0
14691,80.0
2047,100.0
21276,50.0
7433,150.0
8897,190.0
10999,75.0
10888,55.0
1470,98.0
20983,150.0
10825,93.0
4268,100.0
5527,80.0
17470,150.0
8931,111.0
453,150.0
13556,89.0
17602,111.0
14429,163.0
13370,40.0
5867,128.0
4252,61.0
1596,150.0
18046,98.0
21570,80.0
17784,125.0
18008,120.0
10542,90.0
12768,89.0
19608,61.0
12865,94.0
2628,100.0
5357,70.0
8217,44.0
1680,100.0
20631,109.0
8427,55.0
10685,181.0
4793,98.0
8435,40.0
13878,50.0
5371,70.0
17779,170.0
6430,65.0
2829,100.0
5744,30.0
1864,70.0
19515,111.0
16900,98.0
14382,181.0
9543,144.0
7022,159.0
10273,94.0
2265,35.0
16617,150.0
18566,89.0
10181,195.0
5798,65.0
5221,98.0
14270,85.0
183,125.0
17841,197.0
7778,100.0
13051,140.0
16127,50.0
18499,94.0
1718,100.0
3665,90.0
12121,62.0
17481,44.0
9436,181.0
2301,89.0
21359,125.0
8155,129.0
9225,150.0
10554,160.0
9971,159.0
4417,150.0
1455,119.0
12171,69.0
14175,55.0
17027,61.0
18762,139.0
15845,100.0
15985,53.0
4285,170.0
11175,94.0
6841,75.0
9638,90.0
18558,50.0
7226,146.0
10579,63.0
4456,100.0
4849,105.0
8127,90.0
11954,175.0
11482,65.0
4115,100.0
527,65.0
6350,160.0
18650,55.0
6419,150.0
15406,57.0
14811,150.0
15183,120.0
3027,120.0
13117,100.0
5136,119.0
3630,120.0
18232,61.0
13771,61.0
20834,105.0
3256,65.0
15219,80.0
12224,190.0
17180,54.0
19319,69.0
16852,146.0
7360,120.0
8638,111.0
479,94.0
21675,70.0
16479,85.0
9160,70.0
10864,107.0
13332,170.0
6867,88.0
12868,150.0
13388,94.0
3374,155.0
21049,61.0
19121,111.0
17196,150.0
7709,63.0
1191,90.0
1136,61.0
11444,125.0
16783,120.0
8241,140.0
2322,129.0
7001,100.0
10476,160.0
2776,70.0
18944,35.0
21140,169.0
19387,89.0
15228,50.0
20977,50.0
18201,32.0
9592,181.0
6828,49.0
19148,120.0
7143,169.0
18310,23.0
6247,140.0
9038,100.0
8159,89.0
6705,150.0
5808,146.0
18595,169.0
11100,39.0
13934,50.0
10092,163.0
2684,50.0
3817,175.0
20151,102.0
8012,120.0
8708,129.0
19078,49.0
18489,44.0
197,152.0
14923,78.0
8911,75.0
15823,129.0
2439,140.0
11298,70.0
7283,129.0
19909,85.0
1909,181.0
7234,70.0
16856,120.0
6459,146.0
21208,129.0
5402,100.0
8455,111.0
4918,150.0
17965,90.0
18284,187.0
10504,185.0
4279,128.0
4545,170.0
9690,90.0
202,50.0
7803,125.0
5336,80.0
11248,89.0
20317,65.0
14171,156.0
17356,150.0
6084,80.0
15917,80.0
16619,160.0
5007,90.0
7946,191.0
13663,135.0
18408,150.0
3086,185.0
4673,164.0
16875,61.0
14878,30.0
14168,190.0
6914,50.0
18927,150.0
1785,150.0
12033,50.0
6754,111.0
20040,35.0
15608,150.0
9263,80.0
6310,80.0
12191,40.0
19012,85.0
15536,61.0
12177,55.0
9718,120.0
11241,49.0
9822,50.0
16406,120.0
3935,150.0
6964,30.0
16944,50.0
21762,100.0
16723,129.0
16536,49.0
8268,85.0
15374,88.0
2075,120.0
21863,129.0
3885,190.0
20914,32.0
994,159.0
13961,195.0
16223,65.0
4968,150.0
6324,44.0
19770,89.0
4957,111.0
2692,190.0
1281,100.0
11199,100.0
20668,120.0
8479,120.0
12306,150.0
13280,120.0
7747,39.0
4086,181.0
5057,85.0
13441,61.0
5614,70.0
6546,50.0
16056,120.0
20823,98.0
2608,100.0
3958,181.0
1843,120.0
4575,61.0
8314,94.0
5958,100.0
8814,90.0
1311,162.0
15595,94.0
18440,50.0
13298,55.0
13743,109.0
17081,61.0
5928,185.0
19604,46.0
6599,169.0
11460,169.0
1825,90.0
20733,70.0
1025,129.0
9033,30.0
20939,20.0
2934,125.0
6901,120.0
5517,195.0
171,115.0
478,129.0
21363,61.0
2376,159.0
7077,195.0
16452,55.0
13811,80.0
16704,100.0
10575,80.0
11169,75.0
10001,98.0
14043,129.0
7975,146.0
726,198.0
12028,40.0
99,185.0
4197,112.0
4446,181.0
1644,61.0
7294,109.0
16065,111.0
13343,160.0
17695,185.0
20799,125.0
18550,150.0
20426,120.0
19595,175.0
17672,32.0
15294,138.0
5272,65.0
12434,159.0
1709,164.0
5890,194.0
7982,175.0
4213,98.0
3776,185.0
15173,75.0
15324,70.0
6099,90.0
20920,62.0
21876,66.0
16769,115.0
5222,120.0
2201,90.0
16884,51.0
8227,50.0
10190,70.0
65,160.0
4491,150.0
19628,26.0
9738,175.0
9217,59.0
11211,65.0
6922,90.0
13499,177.0
18185,42.0
6371,170.0
19381,30.0
10663,84.0
15863,62.0
13393,80.0
3694,35.0
1429,85.0
2594,170.0
21449,98.0
2732,120.0
15459,97.0
4532,111.0
0,65.0
13856,94.0
19031,120.0
3207,170.0
12794,75.0
11151,90.0
18666,100.0
19689,125.0
5739,175.0
533,150.0
1425,94.0
10202,77.0
2805,80.0
15775,150.0
20484,90.0
5513,28.0
8706,55.0
5658,50.0
18202,49.0
11637,73.0
13816,140.0
5756,63.0
9110,150.0
5634,150.0
19937,150.0
6999,71.0
18681,20.0
16677,129.0
6346,50.0
4760,111.0
11764,66.0
5673,100.0
19647,175.0
2121,78.0
13460,90.0
21038,120.0
19666,85.0
16711,61.0
15615,40.0
13687,77.0
12136,35.0
9440,20.0
21048,90.0
20145,120.0
900,59.0
18111,50.0
17152,61.0
8237,150.0
424,67.0
21381,135.0
18878,75.0
2027,155.0
352,129.0
11257,35.0
6787,75.0
17641,55.0
16865,100.0
5404,65.0
14965,65.0
9497,80.0
21683,70.0
21143,80.0
10320,54.0
8753,20.0
10387,100.0
13167,150.0
17842,89.0
12583,146.0
20142,61.0
11288,175.0
15271,75.0
8643,100.0
6304,181.0
2777,40.0
10107,70.0
15274,185.0
2205,90.0
8652,80.0
11743,181.0
15771,111.0
2231,43.0
3150,80.0
12095,150.0
2664,63.0
12421,70.0
4518,164.0
12700,50.0
1620,50.0
4418,70.0
16460,63.0
5738,100.0
4787,111.0
2295,85.0
5734,179.0
10572,150.0
4370,125.0
19887,61.0
3333,82.0
11329,129.0
11856,70.0
12793,49.0
1234,120.0
1264,117.0
9169,32.0
17013,90.0
14265,50.0
12378,54.0
138,90.0
1834,129.0
9917,135.0
2509,167.0
9593,67.0
4036,98.0
19537,169.0
16257,100.0
13170,47.0
20343,160.0
12151,50.0
7330,80.0
10881,150.0
8862,85.0
5612,81.0
7554,69.0
9645,70.0
8259,70.0
13854,40.0
9612,80.0
8414,65.0
13547,100.0
19982,44.0
13974,140.0
21569,57.0
18528,93.0
18198,186.0
17268,109.0
7198,164.0
12270,195.0
10850,181.0
12162,42.0
7304,55.0
10158,58.0
1489,70.0
14480,35.0
21331,59.0
9723,100.0
3204,150.0
9292,93.0
2024,100.0
21508,164.0
3327,40.0
20578,63.0
14836,179.0
13723,198.0
12284,98.0
11970,113.0
10647,89.0
4540,75.0
3186,66.0
10693,150.0
17542,70.0
3013,40.0
483,98.0
4114,66.0
19062,55.0
14008,120.0
4900,129.0
19944,61.0
7250,44.0
4405,150.0
2341,150.0
8639,129.0
3909,55.0
17934,70.0
19607,50.0
9431,111.0
8157,100.0
2536,80.0
9698,125.0
7578,50.0
3467,85.0
859,181.0
12916,66.0
14110,70.0
16766,150.0
5997,28.0
16315,90.0
8782,181.0
11300,90.0
17467,155.0
6012,181.0
4102,71.0
20942,111.0
7617,175.0
11268,94.0
18514,100.0
16167,140.0
15446,61.0
18840,146.0
8008,90.0
19650,135.0
629,104.0
144,44.0
20222,116.0
4698,164.0
16309,85.0
11422,80.0
1148,63.0
262,61.0
15806,111.0
8698,40.0
732,59.0
3930,81.0
12263,183.0
20546,190.0
21378,120.0
19710,44.0
17162,150.0
15383,55.0
20148,43.0
17014,190.0
17581,53.0
1488,151.0
8122,70.0
6172,80.0
9692,71.0
7448,61.0
6472,140.0
12410,50.0
7035,140.0
2709,71.0
20536,57.0
4581,129.0
19267,90.0
9391,150.0
13021,80.0
11395,85.0
15273,129.0
3868,70.0
9320,44.0
6141,70.0
7670,80.0
8346,186.0
15916,90.0
13173,82.0
15744,82.0
8503,84.0
20786,90.0
1099,181.0
17823,150.0
11751,42.0
2262,100.0
18491,38.0
130,111.0
10032,35.0
13086,148.0
20150,160.0
11295,100.0
2987,111.0
13406,70.0
9722,61.0
7356,80.0
19692,129.0
1770,181.0
3782,191.0
18102,55.0
8755,198.0
18623,139.0
3913,67.0
21723,142.0
17174,89.0
692,146.0
6565,70.0
12364,181.0
637,129.0
18591,44.0
10263,135.0
12713,50.0
2720,61.0
8347,89.0
16684,65.0
3314,150.0
11265,94.0
5332,90.0
970,146.0
3753,61.0
18998,66.0
10873,54.0
11869,190.0
7992,85.0
20994,98.0
1408,111.0
9986,55.0
21689,80.0
9101,40.0
10550,75.0
1910,70.0
2172,85.0
16324,111.0
4859,80.0
6567,42.0
2349,80.0
5779,140.0
7706,175.0
13010,49.0
8604,146.0
5324,125.0
413,160.0
20073,146.0
9004,50.0
469,125.0
6545,159.0
5736,70.0
7737,61.0
3229,150.0
2563,115.0
12614,125.0
20499,170.0
7732,129.0
13363,36.0
18123,80.0
6358,70.0
5726,111.0
21719,90.0
21047,85.0
11139,109.0
8444,120.0
21133,150.0
8642,160.0
1477,120.0
12214,70.0
6422,120.0
7127,73.0
19970,135.0
8056,125.0
16694,61.0
4467,98.0
6709,85.0
8386,150.0
21092,80.0
8981,97.0
17825,98.0
9829,75.0
8303,35.0
21871,133.0
16307,142.0
11292,185.0
11947,140.0
210,146.0
16433,181.0
13453,44.0
17407,140.0
18295,90.0
12328,119.0
5380,67.0
14228,44.0
2123,195.0
8544,62.0
10265,50.0
16341,50.0
3166,120.0
16605,40.0
19979,65.0
17764,105.0
6070,58.0
16445,75.0
3059,150.0
3911,71.0
14654,111.0
11221,146.0
3222,98.0
4510,82.0
20346,39.0
17247,150.0
3883,131.0
16286,85.0
2739,80.0
7386,63.0
12185,50.0
19174,160.0
11390,89.0
349,181.0
4337,80.0
3132,54.0
15380,128.0
6508,179.0
1972,98.0
8406,61.0
4539,65.0
16373,70.0
17323,70.0
12405,55.0
1411,49.0
8969,191.0
15432,150.0
2640,181.0
14420,59.0
18318,129.0
2175,80.0
3861,61.0
21195,119.0
11143,154.0
5807,160.0
5759,150.0
11854,120.0
11908,61.0
13084,175.0
6067,55.0
20903,120.0
9691,120.0
20570,129.0
19830,190.0
3432,146.0
15592,65.0
1240,138.0
16847,85.0
14010,129.0
4176,109.0
8812,80.0
9314,150.0
1817,61.0
17482,55.0
6559,63.0
11940,70.0
2463,140.0
18436,55.0
21135,150.0
2106,111.0
13107,138.0
10827,85.0
3287,100.0
12248,65.0
4419,65.0
6862,40.0
8356,195.0
14783,160.0
5139,98.0
5021,44.0
5485,50.0
3872,129.0
12838,100.0
7746,150.0
490,80.0
4615,57.0
21465,43.0
14916,50.0
9100,189.0
9240,129.0
3038,75.0
2833,124.0
8950,100.0
18893,129.0
21855,55.0
21119,115.0
19557,111.0
1452,98.0
14101,61.0
2199,85.0
15624,35.0
19227,150.0
15611,49.0
11712,98.0
18807,70.0
5334,65.0
7285,84.0
1526,86.0
11661,189.0
14523,44.0
11912,111.0
1153,65.0
6534,129.0
844,140.0
8387,90.0
10655,61.0
4768,175.0
1344,140.0
5611,59.0
9140,116.0
21447,80.0
2901,94.0
12836,44.0
6693,150.0
6231,173.0
11877,55.0
14824,140.0
20711,50.0
4730,111.0
19768,65.0
19126,90.0
650,187.0
18070,40.0
14701,140.0
7327,69.0
16628,35.0
2450,70.0
16281,151.0
1405,146.0
2095,155.0
14531,90.0
14917,40.0
7115,75.0
13417,40.0
3174,120.0
7058,90.0
6808,94.0
12077,120.0
16498,50.0
5039,69.0
3538,190.0
1231,50.0
2071,105.0
7447,140.0
13561,44.0
18267,80.0
312,150.0
16225,50.0
7075,90.0
19423,50.0
16905,100.0
3949,80.0
5201,136.0
12533,55.0
2234,150.0
1427,120.0
3444,57.0
19518,144.0
12899,90.0
11971,38.0
9378,100.0
18309,50.0
11837,129.0
6444,120.0
18346,160.0
13985,70.0
16912,40.0
13624,100.0
3615,67.0
6182,50.0
3210,75.0
4442,160.0
7817,61.0
4753,140.0
20139,80.0
14858,70.0
9928,89.0
346,63.0
15928,181.0
21173,35.0
11244,150.0
11890,35.0
7084,35.0
9888,40.0
20306,70.0
18768,135.0
12243,169.0
20174,44.0
16355,40.0
9209,90.0
11318,57.0
15265,50.0
20298,65.0
17074,90.0
14317,50.0
7521,160.0
4880,195.0
11129,120.0
5783,140.0
1668,120.0
3728,50.0
12035,90.0
2853,22.0
2126,55.0
15353,100.0
21352,148.0
3384,90.0
20737,94.0
13567,75.0
17437,129.0
16279,100.0
9827,150.0
21479,43.0
4377,61.0
3361,85.0
1369,111.0
321,85.0
16613,119.0
15206,80.0
12130,111.0
12486,16.0
3152,50.0
4605,61.0
12671,129.0
15155,111.0
15019,40.0
13414,119.0
17560,120.0
8034,30.0
4663,80.0
14023,80.0
2457,109.0
16545,26.0
9929,40.0
9962,61.0
6507,53.0
15988,49.0
21252,59.0
5096,125.0
15588,120.0
4740,44.0
18974,105.0
20404,160.0
1258,190.0
16487,181.0
4593,65.0
10039,98.0
8719,90.0
5205,150.0
20836,89.0
11001,53.0
7557,55.0
21727,86.0
21716,55.0
14557,70.0
12018,160.0
8614,85.0
20239,44.0
18984,121.0
14259,65.0
8370,80.0
10149,55.0
8383,80.0
16583,100.0
21571,187.0
13570,50.0
2571,80.0
18516,63.0
17307,150.0
13182,120.0
11479,120.0
7061,150.0
4780,140.0
5274,133.0
18412,55.0
9735,90.0
12010,120.0
4951,65.0
4142,115.0
5727,98.0
6044,98.0
7942,143.0
20302,181.0
9006,181.0
15924,195.0
15240,181.0
16650,135.0
13281,50.0
21379,160.0
10730,53.0
17080,61.0
21755,150.0
11897,90.0
19425,105.0
14566,94.0
14457,55.0
514,170.0
250,164.0
20627,59.0
19004,80.0
19057,61.0
17005,70.0
15976,100.0
1541,77.0
15954,50.0
13387,148.0
7656,100.0
11080,70.0
9247,80.0
2136,175.0
9815,61.0
18705,44.0
185,89.0
21650,120.0
15031,164.0
16379,98.0
13433,61.0
6252,140.0
3825,111.0
20922,53.0
12215,125.0
15105,140.0
8299,67.0
13919,120.0
7523,90.0
14678,195.0
10905,74.0
16975,66.0
16734,65.0
14728,63.0
10918,44.0
13942,164.0
21613,50.0
17653,36.0
159,50.0
17318,88.0
2257,162.0
407,140.0
12213,55.0
14087,120.0
1819,54.0
18571,75.0
10832,120.0
19656,175.0
1686,89.0
11009,129.0
8939,90.0
1995,78.0
13958,61.0
7223,34.0
18758,32.0
2273,100.0
13904,129.0
7202,90.0
1312,100.0
21754,65.0
7646,120.0
15473,80.0
9368,140.0
12610,100.0
18171,125.0
7881,65.0
17422,36.0
14788,38.0
8101,160.0
21619,57.0
6880,183.0
8710,125.0
10064,80.0
7402,42.0
14443,75.0
6004,65.0
4075,181.0
6878,160.0
13202,160.0
7864,181.0
7504,58.0
7394,54.0
2495,155.0
13169,190.0
8973,61.0
19188,135.0
16310,70.0
14100,89.0
16739,85.0
11317,54.0
13920,178.0
17243,57.0
20544,32.0
19070,53.0
12055,179.0
13861,80.0
2018,182.0
7265,146.0
17167,85.0
15799,65.0
219,47.0
10739,49.0
16517,85.0
13546,150.0
17335,62.0
18393,150.0
4609,50.0
18411,129.0
4391,55.0
9343,20.0
10331,50.0
16679,139.0
12426,65.0
11370,44.0
7765,55.0
12493,55.0
13639,49.0
6292,111.0
10505,181.0
11070,150.0
12240,98.0
15818,102.0
5918,140.0
8123,195.0
19221,94.0
8991,80.0
17137,160.0
7380,59.0
2999,152.0
6697,100.0
19376,61.0
397,85.0
5560,170.0
14595,100.0
10467,98.0
7497,140.0
11216,61.0
9990,138.0
8,129.0
19833,175.0
20384,96.0
5829,140.0
16570,120.0
11571,71.0
19569,156.0
19201,181.0
3069,120.0
14256,75.0
4596,85.0
4301,100.0
4964,89.0
16741,75.0
319,74.0
12312,100.0
20340,50.0
11093,129.0
9397,30.0
7318,129.0
6727,125.0
13230,120.0
7184,36.0
10224,109.0
4025,179.0
19293,187.0
19630,112.0
6620,85.0
4662,185.0
486,125.0
17025,129.0
10750,55.0
16998,30.0
19092,129.0
2915,129.0
5575,135.0
17091,65.0
21611,150.0
7856,120.0
10395,115.0
1871,129.0
21125,125.0
18954,120.0
10678,190.0
14978,84.0
9028,40.0
21739,90.0
10642,50.0
7786,40.0
509,150.0
19559,111.0
1423,100.0
1183,70.0
714,140.0
12100,32.0
10914,150.0
21306,146.0
12246,70.0
3550,129.0
9760,75.0
5439,181.0
19097,55.0
9619,90.0
9908,40.0
4027,151.0
6281,129.0
7281,150.0
20661,100.0
5504,140.0
21807,150.0
5959,94.0
12806,44.0
11068,88.0
17191,150.0
21831,120.0
12037,100.0
11132,54.0
6711,70.0
16503,46.0
6714,170.0
12371,150.0
7783,181.0
14982,127.0
21517,120.0
18668,40.0
11015,175.0
13521,129.0
14398,82.0
14185,90.0
14052,82.0
10168,181.0
930,85.0
21477,129.0
14876,164.0
14972,77.0
3749,20.0
12782,181.0
11826,39.0
1659,195.0
3271,150.0
10799,148.0
17278,183.0
16942,51.0
9939,44.0
19798,59.0
9600,49.0
11301,155.0
1836,30.0
13671,140.0
1775,65.0
8280,66.0
16214,160.0
21596,65.0
2296,120.0
5627,119.0
5409,67.0
9402,55.0
10086,94.0
5377,197.0
11416,69.0
20489,170.0
10802,50.0
13255,63.0
9339,125.0
10757,50.0
11249,170.0
5640,129.0
19745,100.0
14790,90.0
11186,26.0
8389,35.0
12154,150.0
5892,150.0
8857,170.0
5552,156.0
12200,51.0
17404,44.0
311,190.0
11918,100.0
10350,90.0
17972,61.0
9809,140.0
19329,185.0
8143,90.0
18940,120.0
20449,35.0
21216,49.0
9191,61.0
910,75.0
7669,100.0
5449,75.0
2866,70.0
5797,148.0
14310,80.0
20403,150.0
8112,121.0
2562,80.0
14782,70.0
3919,70.0
5816,150.0
19183,90.0
2535,61.0
416,129.0
16146,150.0
3071,150.0
4934,181.0
18980,38.0
16319,35.0
4288,190.0
21058,129.0
13193,129.0
10162,111.0
18919,155.0
7024,100.0
12642,175.0
10084,120.0
5387,129.0
10094,85.0
8951,35.0
16005,139.0
20921,32.0
13145,77.0
18236,57.0
18119,49.0
1134,150.0
18598,57.0
5166,185.0
4260,50.0
19724,119.0
8666,61.0
12053,75.0
8949,80.0
14181,140.0
15750,80.0
7852,125.0
7451,59.0
8335,121.0
6780,150.0
18586,175.0
19440,129.0
5018,179.0
1667,190.0
9644,146.0
9332,129.0
13105,61.0
9163,94.0
17079,30.0
3125,94.0
7866,120.0
1677,139.0
21629,55.0
9425,55.0
2902,80.0
19753,65.0
10383,111.0
5337,65.0
19458,61.0
8820,120.0
18615,80.0
16058,98.0
19662,169.0
6133,181.0
5245,84.0
11773,44.0
17857,179.0
18727,89.0
1154,61.0
6804,133.0
10453,100.0
11103,57.0
19235,129.0
8453,120.0
15395,61.0
13390,120.0
18955,150.0
7113,169.0
9058,55.0
11256,92.0
17553,170.0
8062,120.0
17611,35.0
13495,111.0
15006,80.0
16200,120.0
5100,150.0
15583,100.0
8015,146.0
9981,80.0
12564,100.0
10244,169.0
14013,98.0
6602,150.0
10803,105.0
5375,78.0
7469,89.0
18978,40.0
6610,78.0
9131,50.0
6919,129.0
5724,80.0
8686,55.0
6791,61.0
14961,36.0
5252,90.0
5766,70.0
10419,140.0
7702,170.0
18711,44.0
15594,98.0
8419,94.0
2826,44.0
